fif,ansys,nominal_deg,absolute_deg,f0,duration_s,best_roll_deg,gof,pearson_r,amp_ratio,sigma_now_deg,sigma_full_deg,residual_over_noise,relative_to_first_deg,set_angle_deg,set_relative_to_first_deg,error_deg
260911/260911_r0_2a_2b_7p5_60_130_raw.fif,data/r0_ansys.fld_compressed.npz,0.0,201.4679501502291,130.14249999999842,121.3998,201.4679501502291,0.7201829433154162,0.7177393139668701,0.05053375706951687,0.2149801274656102,0.17655135259577753,33.42784238818495,0.0,0.0,0.0,0.0
260911/260911_r2_2a_2b_7p5_60_130_raw.fif,data/r0_ansys.fld_compressed.npz,0.0,86.47135918830607,130.14249999999842,121.7998,86.47135918830607,0.47041759441462044,0.47044704606953236,0.09684104360263612,0.21349700291965024,0.17562195922155158,40.05852128809047,-114.99659096192302,2.0,2.0,-112.99659096192302
260911/260911_r5_2a_2b_7p5_60_130_raw.fif,data/r0_ansys.fld_compressed.npz,0.0,84.77864521936958,130.14249999999842,121.3998,84.77864521936958,0.2816289233735759,0.2816828211926291,0.08621438892111066,0.24575535745687918,0.20182535603720653,40.54981051120644,-116.6893049308595,5.0,5.0,-111.6893049308595
260911/260911_r11_7p5_60_130_raw.fif,data/r0_ansys.fld_compressed.npz,0.0,190.0092858287994,130.14249999999842,120.7998,190.0092858287994,0.6471879313834733,0.6478025493274594,0.054138593124117076,0.2076042317282843,0.1700720931693499,27.91382831295284,-11.458664321429694,11.0,11.0,-0.45866432142969416
260911/260911_r22_2a_2b_7p5_60_130_raw.fif,data/r0_ansys.fld_compressed.npz,0.0,73.08782270370371,130.14249999999842,123.5998,73.08782270370371,0.43360260809575935,0.43373944533692976,0.06665050437753109,0.31768196396286336,0.26324806669891004,36.28653305100875,-128.38012744652536,22.0,22.0,-106.38012744652536
260911/260911_r45_2a_2b_7p5_60_130_raw.fif,data/r0_ansys.fld_compressed.npz,0.0,37.122470973003864,130.14249999999842,181.1998,37.122470973003864,0.32174484259996455,0.32185514496477724,0.029575099476507,0.497791521378736,0.4994477944880075,51.689251852388686,-164.34547917722523,45.0,45.0,-119.34547917722523
260911/260911_r90_2a_2b_7p5_60_130_raw.fif,data/r0_ansys.fld_compressed.npz,0.0,256.01241651187536,130.14249999999842,181.3998,256.01241651187536,0.8577169963378051,0.8577286797823145,0.06675120668747017,0.17607357732803755,0.17675688419819968,40.65325210482532,54.54446636164627,90.0,90.0,-35.45553363835373
